x1,x2,y
-8.666689672870637,3.8203629918437843,0.0
-1.3310246014749338,4.3336590180636385,1.0
-6.756104162860621,5.140249051916284,0.0
9.437469649215808,-8.583658068535875,9.0
10.987913049000689,-7.228770464222539,9.0
0.05027725383559267,3.518113098531093,1.0
-6.4777543151110395,-0.005036096356363262,8.0
7.833145437384178,-11.431387478570667,9.0
-5.802233352139263,-1.8263207548302047,8.0
1.978602798177769,5.098403570003818,5.0
-4.689977715558109,-1.215803098472221,4.0
10.883766288324308,0.282098081206591,2.0
9.004667210676754,1.9431810527504396,2.0
8.756242783707062,-8.031925387444813,9.0
-0.5935629115076325,4.690985395193296,1.0
0.03032427754733672,-9.606621026330583,3.0
-5.539476250465752,-0.9075915515802351,4.0
-0.386982353520715,-7.233230411703847,3.0
-1.9938400387334356,4.7736107265477,1.0
-5.152206425050903,5.828827855861672,7.0
-9.121939505413216,7.3459530841509375,0.0
-5.356467348692041,-0.5745412161613688,4.0
4.846988155643023,5.981409379347271,5.0
-0.49543740453366336,3.296386992338654,1.0
10.126235119840427,1.1078476166327076,2.0
-3.0811096344937243,-7.151278012764955,6.0
-3.957707884621648,-9.383204781876918,6.0
9.224602698035962,1.5139306437367939,2.0
-1.3632254207947483,5.3182201936461055,1.0
-1.4513098756931304,4.242050906862524,1.0
-4.114690956649539,7.673292254657235,7.0
7.871988019498113,-9.191850199316622,9.0
-4.326598223989052,8.56121527949761,7.0
-2.0243748654057825,-9.847404349579943,6.0
-7.836721379708416,5.728998822064546,0.0
-1.5585301654228132,-10.169304100089155,6.0
-1.5375783461373635,-9.140432069690515,6.0
-1.072457858703334,5.257102348259558,1.0
3.8248232141169165,5.839562322443729,5.0
-8.879062067948542,3.3100607428305704,0.0
-8.549648078826774,6.3796776558527855,0.0
3.330822656514614,5.393237562359874,5.0
0.2560353861833161,-9.311388605041195,3.0
0.10550465675537501,3.765226380362043,1.0
-3.981615352521073,7.641174079041955,7.0
-6.976195096923273,5.315740608726912,0.0
10.630022284524987,0.10395708648684288,2.0
-3.8612572746720173,1.8813241180196054,4.0
10.00433677638572,0.5888690307989791,2.0
4.359823644921394,5.301705766461207,5.0
-2.233257644185998,-8.124369323393022,6.0
8.353377139533684,-11.539464491541416,9.0
-1.2716669622641343,-8.37559806083462,6.0
4.483528896602692,4.793250176977711,5.0
6.9542517511501485,-9.034002176298657,9.0
-6.057259691657732,-1.6628853132019334,8.0
-3.981272440653564,9.587717487344214,7.0
0.29023875204457883,-10.206067677305356,3.0
8.61596185716788,-0.4902727128419324,2.0
7.749350121034234,-10.06132244556559,9.0
-2.5334564049245785,-7.046522831659639,6.0
-3.280237811724642,5.286139566588478,7.0
-9.551819106771562,3.765949878073717,0.0
1.073089847877183,-7.691948397244731,3.0
-1.7804798746124684,-10.371833890813175,6.0
-7.424437663177601,5.1819015262822745,0.0
-1.1098167479483325,6.24832978784326,1.0
0.3788379026619833,-8.574266476490205,3.0
-3.394524352495429,-7.942796054487942,6.0
-0.5150032541503318,-7.855093497098124,6.0
9.86754840958751,2.2205017644061344,2.0
4.834036150158063,2.998059857223295,5.0
8.404644963931192,-8.564086193548167,9.0
-2.271946434967325,4.49208152403801,1.0
7.539362474350275,-10.475615755099925,9.0
-1.3813935376082513,-9.539446035020662,6.0
-3.942278840703735,9.03299788121166,7.0
11.456627819999865,1.6686265578527208,2.0
4.751179078300858,6.105390367262514,5.0
0.043546363483758066,4.488664884118081,1.0
-3.2538032209006578,8.905773724859284,7.0
-4.372149851624065,0.010842592445795662,8.0
-8.835502525185822,6.38688041891929,0.0
-3.9336685914047225,-9.860898897098007,6.0
-5.9462141238396224,-3.135100234694123,8.0
4.300819496064676,6.788109113100096,5.0
-2.873248341420749,5.640304549952897,1.0
6.8765175539083785,-9.461715164103204,9.0
4.314535842244162,6.130396406350734,5.0
-0.2587222204019264,4.566323122175088,1.0
1.0160204215648623,-8.207180145380278,3.0
-6.506854018295431,-1.77421883746343,8.0
-0.7600376120553479,3.3678039298937525,1.0
-0.7323126226911986,3.74541887002316,1.0
9.249340233325285,1.081971200111235,2.0
-1.0929052962166563,2.8510345474233705,1.0
-1.4353421712323982,2.1778835775240184,1.0
-2.8246724658362665,-6.818929803460511,6.0
5.61305984810884,6.522787354231512,5.0
-0.563859424888075,-8.376296196224637,3.0
-1.652081692989491,5.495674887431591,1.0
4.543274328653107,5.10235852159326,5.0
-3.537173383838157,-7.182067398535094,6.0
-2.8200638275725236,4.727276391661682,1.0
-0.2035597834612843,-7.058658538638562,3.0
2.145882881982924,-8.398739384746136,3.0
8.49254492536966,0.4340745364056336,2.0
-4.14007785624319,-9.055173007508586,6.0
-0.7396709120073115,4.438794706677416,1.0
3.36616217975416,6.267236373794432,5.0
-7.391427452797641,4.790978163273133,0.0
-2.90657450173412,1.0451816736433264,4.0
-5.810509546388866,-0.6422493786046887,8.0
-3.524818058963547,0.7343396043404631,4.0
-2.275138883676525,-9.398147536965405,6.0
9.786989916535566,1.894871990481684,2.0
9.704951571210312,0.057389660937703924,2.0
9.790155006433295,-10.112851792684877,9.0
-2.9972560388404563,4.84636191467904,1.0
-1.1105636822374014,-9.465625981598848,6.0
0.1998469327536636,-8.463419989148735,6.0
10.35947997692495,-0.12308411174481304,2.0
-4.369744951841707,8.823444147267265,7.0
-6.629592704617302,-2.6015630326121304,8.0
10.039575587443212,-0.03623354532759582,2.0
-0.5703803495974901,-9.425697097460414,3.0
-1.8242069639718812,4.508472206346407,1.0
9.236378616288048,0.9242623946362387,2.0
8.514626210536786,-0.5282913024697669,2.0
-1.8921309707888538,-8.450708121958977,3.0
2.452548465471577,5.741621907404067,5.0
10.873049188941383,0.9466067567451354,2.0
-2.7778307559675905,-8.6264348682413,6.0
6.486327825994946,-10.769269037841767,9.0
-1.358724520192821,3.950166255470598,1.0
-5.873285004604509,-2.286130400405743,8.0
-6.5105521540129825,-2.363085407224215,8.0
-4.920187738735774,0.7861129346300266,8.0
-0.6376204787574264,-9.08693116964889,3.0
-3.746332444454801,-0.9114682303181489,4.0
9.639273445591934,-10.177951816616995,9.0
-7.417885913356318,6.164258333429698,0.0
-0.494196860952695,8.45469890576298,7.0
-0.9768966986917889,-9.124416664092594,6.0
-4.964662736013653,8.418678003243267,7.0
-1.9315495251539394,-8.101615740618419,6.0
-1.447938334802862,-10.464687802844683,6.0
-2.3088228225283642,-10.175255343703485,6.0
-6.561815350188915,5.835677691439487,0.0
9.980837204884745,-0.22134485019730543,2.0
7.827183320530107,-8.98085913341111,9.0
4.980159897341975,4.06689962791792,5.0
-3.638027942806514,-8.5583832794209,6.0
2.679439834986333,6.3970951264137685,5.0
-4.087162631113341,-0.2809523244512969,4.0
-5.384375756880049,-1.5466059931671783,8.0
-9.17042522817946,6.181346148088248,0.0
-2.5378332014089517,0.6815415098048241,4.0
-5.903051384655571,-0.6112858228744897,8.0
-6.304027451897692,-1.2503308430123097,8.0
-2.4908707514321105,-8.220075904476218,6.0
8.99438339712859,-8.931301648683164,9.0
-3.1124232066751056,1.0669286412933265,4.0
7.815012635002585,-8.8188002706458,9.0
-4.911380428405441,7.016994798643735,7.0
-2.6080705253761316,-8.989688312245415,6.0
4.606222939039874,4.97880225968568,5.0
-5.186580361235978,-3.711416017387187,8.0
-8.732150545758467,6.736354904896356,0.0
-1.6900072018911811,-8.544779149999721,6.0
-1.080348452537805,-8.345564541601409,3.0
2.9362020074456217,6.722345933395226,5.0
-7.819128508817746,6.492728149622826,0.0
-0.307293471493221,-9.066351301643694,3.0
-9.414113326759798,5.467100194709794,0.0
4.137719750209738,6.170501180923593,5.0
8.132615479634891,1.493790643408139,2.0
0.5508138884589258,3.4049202470349043,1.0
-0.06605739491303757,-9.798224369275648,3.0
1.0259643443783026,-8.000821329848954,3.0
0.05638818757626396,3.8810407505565174,1.0
3.3444465246140327,6.782970756728887,5.0
10.09423844765605,0.40366487996561834,2.0
-4.091399678623426,8.547380369890321,7.0
-4.399040746351821,6.394623183272195,7.0
1.9789296575777175,-10.808608551907465,3.0
-2.829242669142471,-0.5423163201956314,4.0
8.704116455550517,1.2681169525507174,2.0
-9.403158027627095,6.010172675918271,0.0
9.274386736227243,2.42834219148107,2.0
8.444622581811027,0.41608623429731034,2.0
-6.823134521334381,5.752711380258651,0.0
4.0486454446778035,5.276244811777034,5.0
-6.070008191801302,-1.1686774706288958,4.0
-2.9176586444192747,-7.978752030821122,6.0
10.742125466761722,-0.4085866606139006,2.0
0.44440551403491807,-6.461851324128368,3.0
6.8809592891373725,-9.85209523316128,9.0
-0.7293101714256375,-8.173176520102125,3.0
4.001007457412301,5.656398903664426,5.0
0.25672732842885626,-8.633593456740314,3.0
-3.4049951524428455,-7.598966291444928,6.0
-6.9705156921039455,5.385642877784732,0.0
-8.56860966296075,6.791461767146304,0.0
-7.509633728129447,5.882012268637083,0.0
-7.6343755206971755,0.041384555053152416,8.0
-7.987499015279154,5.028903574283796,0.0
-3.3816426845284218,1.6860358130626782,4.0
3.1801622532059626,6.603400407302519,5.0
-8.564815478553625,6.552491052524358,0.0
-0.41165679265081173,-9.392462943426114,3.0
-4.3963090597701875,-2.7358297478246802,8.0
-4.07689207785687,-0.45828560458771056,4.0
-1.8858545157622824,3.2726807705480274,1.0
-3.505146888788804,0.16814083136176575,4.0
-1.735057355403225,5.108416722522878,1.0
-4.17879304999195,0.29283261050015336,4.0
3.068639667660091,6.136984153891816,5.0
-3.536998644783337,5.372709545584259,1.0
0.24601745760350657,-7.674699701715557,3.0
-1.1970541627437792,-9.602669270405388,6.0
-4.718971407002577,-1.5080496221203328,8.0
0.38653831609958833,-8.444943553504238,3.0
-4.767489277645104,7.772564203830104,7.0
-1.7492083734693806,-9.003322777768766,6.0
-1.171469523313627,5.445086181713906,1.0
-1.7951082299034713,2.255633794970406,1.0
-1.4899880582554317,-8.121505487506777,3.0
0.012826401785695829,5.283224992182762,1.0
-1.1749564823738576,-8.050592500064816,6.0
5.057398891752538,7.6358516394675675,5.0
-8.754942125334274,4.062273548589818,0.0
-8.38567928792246,4.261855294846598,0.0
7.960518875382638,-9.920977652368878,9.0
1.1886424191849272,-8.992301178846988,3.0
-3.8541423883074044,1.1468196616725317,4.0
7.221379667240609,-9.910838271773835,9.0
-9.798475548102086,6.263579529760005,0.0
0.22855640173910463,4.531879922965504,1.0
9.188675388729667,1.5344579954180566,2.0
-9.290914459349704,5.790683543621212,0.0
-4.428610527170364,-0.64266403496788,8.0
-1.7179925962478233,4.698783317164802,1.0
10.105853903248455,-9.616272878587981,9.0
-5.51109389784334,-1.6760695713659186,8.0
3.424889443905873,6.226041679858085,5.0
4.345082694459077,4.863673130329188,5.0
-3.3758598380140077,-1.0484229162347682,4.0
-3.1442069444131553,10.22479303311044,7.0
-0.45148903862715845,-9.884144940552986,3.0
0.3275465689680204,-8.962872781344878,3.0
-6.564971810069365,8.505529611439743,7.0
-0.3885111490929648,-7.714054218466369,3.0
-8.9174780430679,5.426192558246333,0.0
9.382507372607405,0.9331424462963456,2.0
-3.3095827496598105,-0.30730272817202814,4.0
8.139438061205274,-8.850717324857325,9.0
0.2611179022162746,-8.50764611253439,3.0
3.9148628951469244,5.345765857985395,5.0
3.615319085552184,6.510566857268726,5.0
-3.2672991883962395,-8.85706492441269,6.0
-0.20162903260419943,-8.033223115690863,3.0
-8.667690529475086,6.295669954581869,0.0
-7.925089092742526,6.275004834358179,0.0
-8.519220242381502,4.147697145655718,0.0
-6.419432683032435,-0.09455069678240735,8.0
-0.2382724812360214,5.781565320118418,1.0
-4.366476314012434,8.75848120258697,7.0
-5.2597421000638604,-0.6797892213670013,4.0
8.1144757244476,-8.603589002748988,9.0
-9.09075616161133,5.236093616382569,0.0
4.888378236383124,6.954719377577481,5.0
-0.2722826230873982,-7.1549778199296865,3.0
-1.7512394378698306,-7.726877776516869,6.0
0.21105949917460232,-7.265540528719309,3.0
-5.383727972798054,-2.3793890878346238,8.0
-0.10544160054524138,-8.703688908633065,3.0
-1.8866072382620955,3.682698033430214,1.0
-2.0403866133753876,-8.195524795541262,6.0
0.8010434827775827,-8.40954963650611,3.0
-3.1003174171032644,8.519249172140766,7.0
-0.6705601298929469,-10.050504486202746,3.0
-6.198355884245427,7.3140754486334005,7.0
-1.665449033813096,-8.026643778436844,6.0
11.213739773531852,1.351876705028304,2.0
-4.285998331952554,0.05397160968061332,8.0
0.11447390527745704,4.7789926741533435,1.0
-1.6999735568335157,3.47328764790446,1.0
-5.016712398604625,-0.05749805080206964,4.0
2.5962123416486294,6.840707929092384,5.0
-6.308687944934449,9.86120133394067,7.0
-2.0353529083995756,-8.914276726554707,6.0
-5.755201741073755,-0.6518983682550558,8.0
-4.988702543612708,8.398695648701896,7.0
2.741422309963237,5.6403985192876664,5.0
-3.3350290354927954,-9.84534637847889,6.0
-2.6069042290772355,8.359369925187165,7.0
-0.026716180667894183,-7.929839147014629,3.0
-0.9092976145233372,3.030216985405568,1.0
-7.374149881766289,-0.20388718457427923,8.0
-2.282644788348471,-7.046120572932165,6.0
8.938000724134394,0.9605904734877253,2.0
-10.030121859369547,6.357101045356778,0.0
-6.057487204768279,-2.7326223783678723,8.0
-4.3143201368997905,2.9513030626573853,1.0
-1.0535251295761694,6.209649852011648,1.0
-3.281315915043132,-1.615114897831271,4.0
3.8299987670897018,6.424630835755568,5.0
0.28855117296450383,-8.319711466084277,3.0
1.6343540821045572,-8.457072630635544,3.0
-7.905772325192874,4.8455386483808285,0.0
0.5813536389436548,-7.887976277383254,3.0
3.0809127370699345,6.324966889343418,5.0
9.451802568602673,0.046051627156960984,2.0
-3.7260290105706435,8.389380078878363,7.0
-5.595689557699929,-1.429115448649403,4.0
-4.852048217468653,7.326895656760561,7.0
-1.3077135201211254,9.328764009115266,7.0
9.450936558086054,1.2944292408679159,2.0
-1.152318650612135,4.992725115688455,1.0
-6.49378521663374,-0.1852696516886676,8.0
-2.839028202995085,5.442196344611961,1.0
9.427462592922152,-8.547641746156538,9.0
1.6292518195406287,3.859213510525446,1.0
0.05567915398536592,-7.542690105120075,3.0
-8.842652680968703,3.6920059662718248,0.0
9.32961209498744,1.7648511176518797,2.0
0.0008848037807767765,-7.254142503514591,3.0
7.654022957502979,-9.08127992269035,9.0
-3.1239798585020955,-0.49487083042567304,4.0
9.564523339485904,0.4247823229587814,2.0
-1.3022704964385805,5.862230873548144,1.0
-4.640670229050658,8.834461317985872,7.0
-7.267552018405009,6.57893282964026,0.0
9.638930175203434,2.066493469599883,2.0
0.7957039483232142,-9.305099254530713,3.0
3.69530640960695,4.981055181344552,5.0
-2.898800169669855,9.09003084903934,7.0
-0.5473455510871322,-9.951434715931917,3.0
-3.3087933505177403,-6.493755635941711,6.0
-3.3466678747817014,-8.666249726268227,6.0
6.897355250193572,-10.964137340600322,9.0
-8.200395394589831,4.849310108856767,0.0
-2.709311925177402,-9.892692155175089,6.0
8.29474356860391,-11.137152417300928,9.0
-3.7749539168554014,-8.479215612113888,6.0
-6.852554274498443,-3.1818238188310084,8.0
3.9061461150651615,8.308688950857125,5.0
8.215613028468166,-10.542775786682242,9.0
7.692213504680338,1.1079683612273503,2.0
-5.404048375092364,-1.5486082591320574,8.0
-3.7562482179212506,8.43560084139099,7.0
7.770312306294461,-10.681131110744738,9.0
3.645297957161984,7.328529997266022,5.0
-4.584399635691587,8.477357675483695,7.0
-3.5883738595087924,-1.9564291448071633,8.0
-3.847321031431859,8.530015926635775,7.0
8.273273182489888,1.0366783259217711,2.0
-5.579788014145695,0.04521761941822926,4.0
12.070601623035811,1.2450385883466817,2.0
0.8603311063600924,-9.733695359178181,3.0
-5.354470788079746,-2.348432521419817,8.0
-6.374988607870591,-0.1315721460289991,4.0
-0.3504171510635016,-9.888758940796844,3.0
-3.971575720196551,8.639270474085805,7.0
-5.474502966064007,0.33001910877218665,8.0
2.948788245675295,5.795316480105718,5.0
9.411315134023658,-10.121758424096964,9.0
-6.556587083275449,0.34377138181661976,4.0
-7.762158722157452,-0.4410286546123108,8.0
3.7203073853979025,6.932980596174474,5.0
0.39856947160155703,-9.055624245978283,3.0
-5.956302087781381,0.061254997005000034,8.0
-1.838049583517974,-9.054304563448007,3.0
-3.19520176913293,-8.18992846837728,6.0
0.2909577633142883,-10.113662021885084,3.0
-0.9815687188599413,-7.080304657022141,3.0
-6.848093133491302,-0.37455390091853424,8.0
0.8966537474300366,-9.801709374861371,3.0
11.461718384331885,-2.0539131581527155,2.0
4.927594158908444,4.1154167804142565,5.0
-0.5670044051644846,-7.930817734569365,3.0
7.1499009900446096,-11.205079418761983,9.0
-4.550595571887613,-0.4824029884476567,4.0
-4.23586020681987,-6.61118549389271,6.0
-5.176559408792901,0.25664064559234284,4.0
-5.388826262802499,-2.4986907392605753,8.0
0.11869528628650422,-9.024512664832091,3.0
-4.815340223308974,0.9257812938819081,4.0
8.395076675328639,-8.536931869327484,9.0
-3.385793184905955,7.179302863990753,7.0
-5.5063102308578,-2.228434935088581,8.0
8.34732921157951,-8.240440866398819,9.0
-10.538249015642032,4.9362165051354845,0.0
8.874718265528557,-9.412108997571858,9.0
9.583237794734616,-0.3700219070999733,2.0
-4.796285105738316,7.521418565739219,7.0
-7.880706060710961,5.298547790827174,0.0
-4.437570393337069,0.1558502092803638,4.0
-0.08196477474130473,-8.547148813222458,3.0
-2.8003683915122877,8.12979655898047,7.0
9.962748389996982,-9.726895972299483,9.0
-2.481528941382546,2.971715238191546,1.0
0.2131267832613552,-8.830961383150004,3.0
-6.121294185770394,0.28060587608765813,4.0
9.240242764387121,-10.322987854149456,9.0
-2.7495380396959352,-9.161971247561098,6.0
8.61647305708521,1.3925998984751766,2.0
-6.6170954574557985,-0.3278571926925322,8.0
10.089684731439196,1.0256220422306737,2.0
10.82423324053733,1.07146215127604,2.0
-8.773545449848683,6.895261037528966,0.0
-0.6271840872986626,5.405315256849935,1.0
-5.404026247695579,-1.708006126824728,8.0
-8.486076399127299,5.522712383315227,0.0
8.533712677219807,0.448282556185321,2.0
10.604685340236841,-9.147936848010866,9.0
-4.3849581615262245,8.127372384231936,7.0
9.655501209498558,0.5298776301859949,2.0
-8.747217018766635,4.774915760786099,0.0
-5.895599538028261,2.592295429306751,4.0
-8.860974155807245,7.627448065563405,0.0
-3.8176248491686575,-0.1329960308124841,4.0
-2.7243293738778123,-8.08064205350691,6.0
4.203987029149482,6.9670401274982146,5.0
10.580759490735526,0.27405547959453513,2.0
-4.825381712484682,-1.1615208573368923,4.0
-7.6125835687007966,-0.8296286632427411,8.0
-4.47694493155699,8.207339804768822,7.0
3.364910531439697,2.819265485232151,5.0
-0.605186173351658,5.474651936746057,1.0
-3.9311530343005083,1.946262565519742,4.0
-4.237509558934187,7.211051488561751,7.0
8.243924664113598,-9.297343337250688,9.0
-5.358640751431459,-0.13924496229137628,4.0
-4.643367625440229,8.16998493428997,7.0
-4.302506560022197,9.617204482021387,7.0
10.686577202873664,2.1921842006273202,2.0
-2.896139484962972,-10.17587695242342,6.0
7.046253404441679,-10.266060884190024,9.0
-1.248644916487192,3.2795535519602517,1.0
-4.141649943362863,7.647718715795185,7.0
-1.5027098487270663,-10.291763276205572,6.0
9.132946149219013,1.555469389746781,2.0
-1.0698554523827648,-7.1937185727113455,6.0
8.822394300230238,-8.716393900953522,9.0
7.01733921112452,-9.667825044130725,9.0
-0.854842003851493,-7.900423094830886,3.0
9.18847807732332,0.15639382425222914,2.0
8.683467811419252,-1.0093913059804824,2.0
-4.261019386678056,9.010888325300131,7.0
-0.30551357323916395,4.420301262780243,1.0
-3.7092963758664945,6.108084493726253,7.0
8.091381817836487,0.7567936648143827,2.0
0.8256155177412757,-9.943984385934739,3.0
8.824242397829508,0.22865683586447205,2.0
7.745646925460316,-9.486982922596946,9.0
4.663937323252085,5.344732645978297,5.0
7.8215157730356655,-9.195150793356376,9.0
-3.870956013956277,0.789006762678256,4.0
-3.3781420380329963,-8.470848470279636,6.0
-4.411539855396923,7.759360908067856,7.0
-3.6448580523088987,9.328123456497272,7.0
-5.946495505680377,-0.3453595996633412,8.0
-0.4457663015690712,-8.220072385069647,3.0
-1.1843313582377557,-7.518052707368268,6.0
-3.495902975888224,0.0845012848289976,4.0
-4.204486027758819,-1.0339892990777253,4.0
9.902042574802039,-8.858860067745992,9.0
-1.747857871324156,4.778464409311783,1.0
-8.606211410087703,5.288899504213412,0.0
0.7289627507224685,-9.165659113023622,3.0
-1.9188246145723995,3.120991096458897,1.0
-3.5635077202108256,1.0602601876747262,4.0
0.4477040364192,3.866792941675515,1.0
7.76920609722168,-9.402147482211323,9.0
-1.636809994459905,-10.320563294131455,6.0
4.532810652209349,6.209433005592328,5.0
8.918814682392254,1.4517772283003247,2.0
3.668410497536566,5.530321120859565,5.0
1.406723430818368,6.451488887103373,1.0
-3.9876082832409305,0.6819649929857571,4.0
-6.269858492247017,-0.646405673528436,8.0
10.220944454332628,2.0495628425518984,2.0
7.402128847625001,-10.763948221142844,9.0
9.306893917675914,-9.295937359224778,9.0
8.384164979279934,-9.59845293754776,9.0
-3.00058707126182,4.246353400173323,1.0
-8.204422582012969,5.07377122540144,0.0
-7.04711305587202,5.755219828506476,0.0
2.8976223042310414,4.3345205588539955,5.0
9.375980119552965,-0.6434292139143432,2.0
-4.484003670626506,9.137955259616115,7.0
5.112784538808744,5.652284192326458,5.0
5.632724373350916,-9.739282785708752,9.0
0.6687805568633013,-8.53751094206857,3.0
10.982166249997215,-9.392378682771307,9.0
10.03771593559126,0.45628286957412767,2.0
-5.552332028757397,-0.6135886030609441,8.0
10.344646839233958,1.2082307155568062,2.0
-7.919253900628968,5.722256750089331,0.0
-1.5892499493278085,-6.922840710665854,6.0
8.400438546217389,-9.821855356758045,9.0
-1.5404196098195078,3.521955859435456,1.0
8.958707561615636,-0.2182678100562,2.0
10.49303389729029,1.3780003110184942,2.0
-2.6467611899394496,3.8231262508460087,1.0
-2.5921211883415896,-10.437982181172451,6.0
7.397202720388888,-9.23081088279125,9.0
-2.2962395422391686,-6.820681590189071,6.0
-4.831939650237806,-0.434994331749023,4.0
-6.371840059190664,0.4925309889487626,4.0
-6.054158533024548,0.8931425962198205,8.0
2.4972274541992223,5.957550553337361,5.0
1.351219098786208,7.269005280685581,5.0
2.9733691035503416,6.021526329236167,5.0
-7.998374657706241,5.025101593252773,0.0
-7.997496512263604,6.710666330461375,0.0
-2.7189137108527195,-8.964221405993882,6.0
8.757140217119268,-9.81601748979616,9.0
-3.0510557176537985,6.9302021350333955,7.0
-3.9702484554782242,-0.7543741990705687,4.0
-1.2938513708858588,-10.573624832410102,3.0
7.769213290084616,-9.946574579770243,9.0
-3.704651454753035,8.277446635339956,7.0
-0.18577536483606355,-7.5279419046703495,3.0
11.084458368939801,-1.106409187821819,2.0
-2.355547797636201,3.8795410905365597,1.0
-8.994806547825169,5.808097901778893,0.0
8.812400848940994,-0.012665485492740602,2.0
8.563144890051378,-10.256515730724557,9.0
9.854603943777596,0.033668117404430875,2.0
-6.9442545791277,6.267794038211954,0.0
-2.4461814150069174,-9.868129803544942,6.0
-5.8485396505813725,-0.7480245033399875,4.0
2.5629980941703168,6.2659629013843325,5.0
-8.451589473980295,5.169307251246301,0.0
10.128843381887263,-1.1720626725864463,2.0
3.4424644245597174,5.6315321300331505,5.0
11.091841252071951,-10.223487731419482,9.0
-0.6142163382303398,-11.559293475681645,3.0
-9.908797678556411,6.099999967983334,0.0
-2.652703080500395,9.61526572153663,7.0
-5.9144483222867725,-0.7576120141335336,8.0
9.873438808109173,0.3712241266041795,2.0
8.991070345343017,0.6290666053246672,2.0
4.058165489911856,6.960660912995095,5.0
3.264321743794925,5.8031235117544036,5.0
-1.1933974502469336,4.959125693750751,1.0
9.098488877468135,-8.685471631529145,9.0
-2.3382517790773427,-10.294608928143932,6.0
-4.022672267155453,7.625759811399745,7.0
