id,log10_new_biz_premium_within_12,log10_maintained_premium_gt_12
295,0.0,5.837791019655425
296,0.0,7.039379889869468
297,0.0,6.055902914359097
298,0.0,0.0
299,0.0,0.0
300,0.0,7.118089285963939
301,0.0,7.122897660443149
302,0.0,0.0
303,0.0,6.408899049690631
304,0.0,0.0
305,0.0,6.704438205997941
306,0.0,5.216189662428349
307,0.0,6.0156954074060245
308,0.0,5.821058033718507
309,0.0,0.0
310,0.0,6.320349463459056
311,0.0,6.56692760884183
312,0.0,5.6927782019351705
313,0.0,6.601930660890951
314,0.0,6.135018415314302
315,0.0,5.951034767363867
316,0.0,6.581439327031736
317,0.0,6.67013234632973
318,0.0,6.474221073350936
319,0.0,0.0
320,0.0,0.0
321,0.0,5.740862235550659
322,0.0,6.270844604863852
323,0.0,6.883755153170373
324,0.0,6.331591062486566
325,0.0,5.622592181634442
326,0.0,0.0
327,0.0,6.184732587494765
328,0.0,6.369490267082857
329,0.0,7.015888509717044
330,0.0,4.319647288183423
331,0.0,0.0
332,0.0,5.908491988981068
333,0.0,6.185236369638161
334,0.0,5.628185530422685
335,0.0,6.28255799477096
336,0.0,5.414918222480462
337,0.0,4.9566245843720855
338,0.0,0.0
339,0.0,0.0
340,0.0,6.37017155213429
341,0.0,6.543811983301963
342,0.0,7.460688143614987
343,0.0,5.923826660192977
344,0.0,6.829156087599266
345,0.0,5.894907275529646
346,0.0,7.107602896209352
347,0.0,6.229609923134212
348,0.0,0.0
349,0.0,6.1009413016162375
350,0.0,0.0
351,0.0,0.0
352,0.0,6.703688253678119
353,0.0,5.575876856071949
354,0.0,5.921166571374215
355,0.0,6.676234843859723
356,0.0,6.319884591610601
357,0.0,0.0
358,0.0,5.8130209147251914
359,0.0,6.703844686465814
360,0.0,6.275909738593248
361,0.0,6.876007399348656
362,0.0,6.699709065491626
363,0.0,7.574219386511048
364,0.0,5.437945476086829
365,0.0,6.229737629068666
366,0.0,0.0
367,0.0,6.292632813469169
368,0.0,6.082685219794148
369,0.0,5.802440524414061
370,0.0,6.4223619642277505
371,0.0,6.754556181512509
372,0.0,6.365605902296632
373,0.0,6.411102790021437
374,0.0,6.81881482776694
375,0.0,0.0
376,0.0,6.325896017537342
377,0.0,6.275367336906475
378,0.0,5.756788959086924
379,0.0,5.728516916221045
380,0.0,5.481358054675766
381,0.0,6.740181432431895
382,0.0,0.0
383,0.0,0.0
384,0.0,0.0
385,0.0,0.0
386,0.0,0.0
387,0.0,0.0
388,0.0,6.408043809918321
389,0.0,6.283352571943158
390,0.0,6.3963620462351765
391,0.0,6.2804463320596104
392,0.0,6.023032169130859
393,0.0,6.382996253997016
394,0.0,0.0
395,0.0,6.258948646893186
396,0.0,6.934004539265317
397,0.0,0.0
398,0.0,6.375603082806507
399,0.0,0.0
400,0.0,6.352296384846964
401,0.0,5.7505955535585445
402,0.0,6.07323467653708
403,0.0,6.738218068327051
404,0.0,6.305115023149752
405,0.0,0.0
406,0.0,5.9058525237801485
407,0.0,6.281669790154126
408,0.0,6.357794821602955
409,0.0,6.593138248796169
410,0.0,0.0
411,0.0,0.0
412,0.0,0.0
413,0.0,6.3540096547437495
414,0.0,6.695254312857382
415,0.0,0.0
416,0.0,0.0
417,0.0,0.0
418,0.0,0.0
419,0.0,6.279990035644487
420,0.0,6.411771345892835
421,0.0,0.0
422,0.0,0.0
423,0.0,0.0
424,0.0,0.0
425,0.0,6.369062342444882
426,0.0,6.309224423543913
427,0.0,5.403197760361017
428,0.0,6.4529598992222885
429,0.0,0.0
430,0.0,0.0
431,0.0,6.49888110375294
432,0.0,6.4982594005382035
433,0.0,6.594224214830455
434,0.0,6.361449798567698
435,0.0,0.0
436,0.0,0.0
437,0.0,0.0
438,0.0,6.823870065298647
439,0.0,6.3925555647557335
440,0.0,6.491955990275939
441,0.0,5.550953203110056
442,0.0,6.234984986416715
443,0.0,6.351464083677871
444,0.0,5.829929349513841
445,0.0,7.416353661794858
446,0.0,6.280532161526301
447,0.0,4.7180696707527
448,0.0,0.0
449,0.0,6.600642423178425
450,0.0,5.472757911585734
451,0.0,0.0
452,0.0,0.0
453,0.0,6.134177426441908
454,0.0,6.364024833367925
455,0.0,7.186319194877365
456,0.0,6.4544791367773975
457,0.0,6.927893921463104
458,0.0,6.060510864659397
459,0.0,6.152184651843655
460,0.0,6.075723927705393
461,0.0,6.228554593123173
462,0.0,6.790960715897416
463,0.0,6.7647569210794884
464,0.0,0.0
465,0.0,0.0
466,0.0,6.352883771533837
467,0.0,6.219384620931137
468,0.0,6.881449995768752
469,0.0,5.946389867545272
470,0.0,6.107379921964395
471,0.0,5.167178456486526
472,0.0,6.416500545454597
473,0.0,6.294713284867653
474,0.0,6.7333357195558605
475,0.0,6.319909541492299
476,0.0,6.21479114692223
477,0.0,6.320170182039961
478,0.0,0.0
479,0.0,6.059904434222495
480,0.0,6.6195222976984835
481,0.0,6.334933421774449
482,0.0,6.80712022086346
483,0.0,5.807313765646641
484,0.0,6.604316359661592
485,0.0,6.265148374665561
486,0.0,6.318234304757541
487,0.0,6.406935123623505
488,0.0,0.0
489,0.0,4.364719802729918
490,0.0,0.0
491,0.0,5.414726063801253
492,0.0,5.555337537053945
493,0.0,0.0
494,0.0,6.362438552992818
495,0.0,6.473994834039875
496,0.0,6.154922197637066
497,0.0,5.1522179952131895
498,0.0,5.370053941853111
499,0.0,6.0814916885176595
500,0.0,0.0
501,0.0,6.560459131511412
502,0.0,5.075652784968965
503,0.0,7.3979970712180325
504,0.0,6.259163910462759
505,0.0,6.308559078215421
506,0.0,6.359457538630506
507,0.0,0.0
508,0.0,6.4319368154881085
509,0.0,0.0
510,0.0,0.0
511,0.0,6.2768878471222935
512,0.0,4.5554572172046495
513,0.0,6.12131193343236
514,0.0,6.303217015404713
515,0.0,6.712847025118643
516,0.0,5.865933259552372
517,0.0,4.890247713584073
518,0.0,5.677983603673953
519,0.0,0.0
520,0.0,6.3308875857779
521,0.0,6.225066474269178
522,0.0,5.150311174933812
523,0.0,6.170866079094186
524,0.0,5.2104817175229545
525,0.0,5.7892993166404825
526,0.0,6.124965987732044
527,0.0,6.523574665466396
528,0.0,5.672711904123421
529,0.0,6.804055974325337
530,0.0,6.211220155811768
531,0.0,6.8697418334220535
532,0.0,6.596838364390973
533,0.0,5.945778684739357
534,0.0,6.317288221448831
535,0.0,5.752202921566644
536,0.0,6.350444375862097
537,0.0,6.30577621118085
538,0.0,6.622312790407907
539,0.0,6.120139748772019
540,0.0,6.27157328295392
541,0.0,5.650005257826391
542,0.0,6.268555741801098
543,0.0,6.693669889078489
544,0.0,6.323745945310254
545,0.0,6.716795458804985
546,0.0,6.123258571179129
547,0.0,5.808103568007168
548,0.0,6.880078498545466
549,0.0,6.417041836248655
550,0.0,4.35289610469331
551,0.0,0.0
552,0.0,6.865002824980119
553,0.0,5.506181558756666
554,0.0,6.0919661133268175
555,0.0,6.202245491105
556,0.0,6.130449886531744
557,0.0,0.0
558,0.0,0.0
559,0.0,6.167305221603905
560,0.0,6.071810232372041
561,0.0,7.903421183933172
562,0.0,7.398085507691489
563,0.0,6.397035909458938
564,0.0,6.062009692253611
565,0.0,6.153990679921152
566,0.0,0.0
567,0.0,6.261404913399448
568,0.0,6.750224274886114
569,0.0,5.912876990963985
570,0.0,6.203486808542761
571,0.0,6.1381501155585605
572,0.0,5.370053941853111
573,0.0,5.616440852970027
574,0.0,5.6139443075071815
575,0.0,7.0988365720337505
576,0.0,0.0
577,0.0,0.0
578,0.0,5.133832596489366
579,0.0,6.359486579103336
580,0.0,0.0
581,0.0,6.092018822123595
582,0.0,5.37490590951484
583,0.0,6.193797511606593
584,0.0,6.394801952140307
585,0.0,0.0
586,0.0,7.10093634474109
587,0.0,6.747937692676496
588,0.0,6.475265899838568
589,0.0,6.373887884282664
590,0.0,6.638152573218487
591,0.0,5.837298601473695
592,0.0,5.733777274872847
593,0.0,6.355063221041417
594,0.0,0.0
595,0.0,0.0
596,0.0,6.57444370948514
597,0.0,6.716636033795866
598,0.0,6.16759613910827
599,0.0,5.786752131776487
600,0.0,6.34658414538204
601,0.0,0.0
602,0.0,5.240609146838919
603,0.0,0.0
604,0.0,6.036616520986478
605,0.0,5.128486506614675
606,0.0,7.1176634754129315
607,0.0,5.860146874946914
608,0.0,6.237381098590229
609,0.0,0.0
610,0.0,0.0
611,0.0,0.0
612,0.0,5.7328286407471385
613,0.0,5.9799665345733235
614,0.0,6.242044488106297
615,0.0,6.211220155811768
616,0.0,6.257307226337401
617,0.0,6.155174437708017
618,0.0,5.859499158373213
619,0.0,5.814389450974074
620,0.0,6.588576782600318
621,0.0,7.153551434387875
622,0.0,6.267412284387008
623,0.0,0.0
624,0.0,6.409745677211925
625,0.0,0.0
626,0.0,6.107838224130313
627,0.0,6.85045563057935
628,0.0,5.362672813862499
629,0.0,7.17820791070231
630,0.0,0.0
631,0.0,6.5656637946098835
632,0.0,0.0
633,0.0,6.433243082512487
634,0.0,0.0
635,0.0,5.406393687786968
636,0.0,5.924912170814942
637,0.0,0.0
638,0.0,7.700641423429234
639,0.0,5.3724867014630675
640,0.0,0.0
641,0.0,0.0
642,0.0,6.2056514245936345
643,0.0,7.117743425349969
644,0.0,6.41652085187828
645,0.0,6.159750316213157
646,0.0,0.0
647,0.0,6.2014957170957
648,0.0,0.0
649,0.0,6.4209791794071975
650,0.0,6.318125760307821
651,0.0,5.9054056493118825
652,0.0,0.0
653,0.0,6.603831659989053
654,0.0,0.0
655,0.0,5.472424386888658
656,0.0,6.271702470671217
657,0.0,6.154363405049783
658,0.0,0.0
659,0.0,6.42156065977193
660,0.0,0.0
661,0.0,5.649658997949819
662,0.0,6.95279709098692
663,0.0,6.261848117413469
664,0.0,7.39954611359168
665,0.0,6.116865322418986
666,0.0,6.394138806078081
667,0.0,6.8137079227658965
668,0.0,6.541504483950627
669,0.0,5.124885532275435
670,0.0,0.0
671,0.0,6.636081093917591
672,0.0,6.359893510826046
673,0.0,6.934757536654505
674,0.0,5.222661855832657
675,0.0,6.295083279392761
676,0.0,6.022862860687992
677,0.0,6.457373914053207
678,0.0,5.8478717504807465
679,0.0,7.7009456780651515
680,0.0,6.3165498571675025
681,0.0,0.0
682,0.0,0.0
683,0.0,5.830691937664115
684,0.0,0.0
685,0.0,7.101724774551195
686,0.0,7.135227485846
687,0.0,6.2163614887612155
688,0.0,6.378800572318072
689,0.0,5.11596645396742
690,0.0,6.41688021831627
691,0.0,0.0
692,0.0,6.245611606592997
693,0.0,6.377401151531455
694,0.0,4.412309316059834
695,0.0,6.23632988927346
696,0.0,6.0918501314512605
697,0.0,6.919489430781765
698,0.0,6.4038131232019495
699,0.0,4.514614153467984
700,0.0,0.0
701,0.0,0.0
702,0.0,6.3429316913985385
703,0.0,6.409266299159146
704,0.0,0.0
705,0.0,6.8210756069765
706,0.0,6.209949359837065
707,0.0,4.353127286608135
708,0.0,0.0
709,0.0,6.16613900643293
710,0.0,5.87989889697531
711,0.0,6.409463256653207
712,0.0,6.114921417161005
713,0.0,6.018683442705125
714,0.0,0.0
715,0.0,5.101049030827831
716,0.0,6.256088453026536
717,0.0,0.0
718,0.0,6.26571404618312
719,0.0,6.177589881684972
720,0.0,5.868952860115908
721,0.0,8.54201169195206
722,0.0,6.565463038018848
723,0.0,6.058001012780372
724,0.0,6.576396065559713
725,0.0,0.0
726,0.0,5.9912708323072925
727,0.0,6.670547619993478
728,0.0,6.5221625680777535
729,0.0,6.3623092124906835
730,0.0,6.219563308655538
731,0.0,6.5475597194768955
732,0.0,6.796170723611557
733,0.0,7.394621057664741
734,0.0,7.777818540258429
735,0.0,6.064266632868821
736,0.0,0.0
737,0.0,6.996683473434792
738,0.0,7.104634514248552
739,0.0,0.0
740,0.0,6.583012883367042
741,0.0,6.734245690762091
742,0.0,6.775336752618156
743,0.0,6.49472687305021
744,0.0,6.583566124675659
745,0.0,6.41711165255311
746,0.0,0.0
747,0.0,6.368576380046196
748,0.0,0.0
749,0.0,6.343745459884066
750,0.0,7.037001119372344
751,0.0,6.366739083243028
752,0.0,6.576243306088169
753,0.0,6.899113295896605
754,0.0,0.0
755,0.0,6.28869648399271
756,0.0,6.2248036030896055
757,0.0,0.0
758,0.0,6.482216215945165
759,0.0,6.20591019549144
760,0.0,5.8382450644968715
761,0.0,6.095178072116927
762,0.0,7.112826314683664
763,0.0,0.0
764,0.0,0.0
765,0.0,6.5240486774077775
766,0.0,6.431156057395454
767,0.0,5.523227343805722
768,0.0,5.926523022069202
769,0.0,6.024448311841351
770,0.0,6.173355581104787
771,0.0,6.89813129475506
772,0.0,7.097082897283453
773,0.0,6.076658645069389
774,0.0,0.0
775,0.0,6.469170969821751
776,0.0,6.219532397270448
777,0.0,4.90009936777057
778,0.0,6.4486794268162635
779,0.0,6.484567026236408
780,0.0,6.1554578050692434
781,0.0,6.497620235509724
782,0.0,6.701932535765306
783,0.0,6.825874916426791
784,0.0,6.555179242648642
785,0.0,5.763237011761472
786,0.0,6.397139300557592
787,0.0,6.886868960636429
788,0.0,6.026026769040682
789,0.0,6.144947944724898
790,0.0,7.141313317648424
791,0.0,6.253505922678978
792,0.0,6.305061671525651
793,0.0,0.0
794,0.0,0.0
795,0.0,6.962381601829493
796,0.0,6.34905322981113
797,0.0,5.794148425276711
798,0.0,6.268952436187761
799,0.0,0.0
800,0.0,0.0
801,0.0,6.95643296206389
802,0.0,6.077414784752352
803,0.0,7.397918623485241
804,0.0,6.281773310950039
805,0.0,6.414270558869649
806,0.0,6.00962126559354
807,0.0,6.562545871392436
808,0.0,5.994929660979193
809,0.0,6.224530990832596
810,0.0,0.0
811,0.0,0.0
812,0.0,0.0
813,0.0,0.0
814,0.0,5.5670487276298575
815,0.0,6.533186547989817
816,0.0,6.108565361968281
817,0.0,6.272558877128479
818,0.0,0.0
819,0.0,6.211969336570312
820,0.0,5.366984841499969
821,0.0,6.479586394115452
822,0.0,6.629970862631689
823,0.0,7.1750520528973105
824,0.0,6.725109651604932
825,0.0,5.933852083688988
826,0.0,6.260358833965072
827,0.0,6.188422496060363
828,0.0,0.0
829,0.0,5.085008569975324
830,0.0,6.105714851033693
831,0.0,6.562520422731379
832,0.0,0.0
833,0.0,0.0
834,0.0,6.580891575891806
835,0.0,6.571103075229143
836,0.0,5.723438431269308
837,0.0,6.602767857005464
838,0.0,6.794284654416079
839,0.0,6.716998324208774
840,0.0,5.336619812907439
841,0.0,0.0
842,0.0,6.093036603493477
843,0.0,6.127510706367848
844,0.0,0.0
845,0.0,6.352652652732126
846,0.0,5.653456615170872
847,0.0,6.211969336570312
848,0.0,6.409018960562983
849,0.0,5.8544281130224505
850,0.0,6.128087654062464
851,0.0,7.123047255785767
852,0.0,6.621473432848382
853,0.0,6.312558360980463
854,0.0,6.267242383541253
855,0.0,7.1046677225018575
856,0.0,6.81928347817349
857,0.0,6.584575220264673
858,0.0,6.368841720496426
859,0.0,7.105249563959303
860,0.0,6.398149461814071
861,0.0,6.084267694142103
862,0.0,5.816374551594472
863,0.0,5.9912708323072925
864,0.0,6.828060362712358
865,0.0,0.0
866,0.0,6.157855821353646
867,0.0,0.0
868,0.0,4.188112537165025
869,0.0,0.0
870,0.0,5.686540642460266
871,0.0,0.0
872,0.0,0.0
873,0.0,6.361703288244433
874,0.0,0.0
875,0.0,0.0
876,0.0,6.208191081267198
877,0.0,5.846337730782473
878,0.0,5.684411748070316
879,0.0,5.95574594091357
880,0.0,7.394010227352866
881,0.0,6.793246897374172
882,0.0,5.963557873637559
883,0.0,6.412572256787291
884,0.0,6.499558699389284
885,0.0,0.0
886,0.0,6.31316693599067
887,0.0,5.663513412893478
888,0.0,5.86481770809853
889,0.0,6.07393855694286
890,0.0,6.5033293235396625
891,0.0,5.9116268195233195
892,0.0,5.874502111359988
893,0.0,5.923907391481321
894,0.0,6.826858224081125
895,0.0,7.104934286273347
896,0.0,0.0
897,0.0,6.5953199330364916
898,0.0,7.129674620745015
899,0.0,6.026032904480967
900,0.0,5.827333080338949
901,0.0,0.0
902,0.0,0.0
903,0.0,5.808008975644248
904,0.0,0.0
905,0.0,5.947826174174337
906,0.0,5.105901724811146
907,0.0,6.19738008977209
908,0.0,6.235585254970142
909,0.0,6.304117468906003
910,0.0,5.81470097026414
911,0.0,5.750432020189952
912,0.0,5.371112213486035
913,0.0,6.544489849598629
914,0.0,6.868718773375079
915,0.0,7.703778976095489
916,0.0,6.996837489665644
917,0.0,6.107101721830704
918,0.0,0.0
919,0.0,0.0
920,0.0,0.0
921,0.0,6.9827209021050844
922,0.0,0.0
923,0.0,6.265035151893357
924,0.0,6.204184307762096
925,0.0,6.192307858332589
926,0.0,6.389993114865421
927,0.0,6.881537631600437
928,0.0,6.276767081704088
929,0.0,6.490390169962137
930,0.0,6.634842790237688
931,0.0,6.574240142089261
932,0.0,0.0
933,0.0,6.103182612077757
934,0.0,6.2424293618891165
935,0.0,6.252136703832065
936,0.0,5.285356992304831
937,0.0,0.0
938,0.0,0.0
939,0.0,0.0
940,0.0,0.0
941,0.0,6.601752727886789
942,0.0,6.2359299836211965
943,0.0,6.703390695499452
944,0.0,0.0
945,0.0,6.060547132904782
946,0.0,7.399924363366177
947,0.0,6.396620007794383
948,0.0,7.421299501501189
949,0.0,5.397037476174394
950,0.0,0.0
951,0.0,5.991753113355231
952,0.0,6.079615685077311
953,0.0,6.810911865652921
954,0.0,0.0
955,0.0,6.175698769072351
956,0.0,0.0
957,0.0,5.906046673697369
958,0.0,5.149148264514532
959,0.0,6.081831747609493
960,0.0,6.608689237730498
961,0.0,6.397535926876695
962,0.0,6.25973742555824
963,0.0,6.423632633472622
964,0.0,6.2514866167005705
965,0.0,6.409130204178992
966,0.0,5.946901066019549
967,0.0,6.505822749116039
968,0.0,0.0
969,0.0,0.0
970,0.0,6.08937127212201
971,0.0,0.0
972,0.0,6.107752837609008
973,0.0,0.0
974,0.0,0.0
975,0.0,6.021169858786605
976,0.0,6.007797689134962
977,0.0,6.407860640263216
978,0.0,6.761727550929549
979,0.0,0.0
980,0.0,6.080092669332344
981,0.0,0.0
982,0.0,0.0
983,0.0,6.1696371148646225
984,0.0,6.708366843680545
985,0.0,0.0
986,0.0,6.159447174228652
987,0.0,6.483395708742244
988,0.0,6.262686921160702
989,0.0,5.642319071540718
990,0.0,6.845962851378812
991,0.0,6.386782279252288
992,0.0,6.734447212115644
993,0.0,0.0
994,0.0,0.0
995,0.0,6.87756805860057
996,0.0,7.12745251604364
997,0.0,6.916545588177017
998,0.0,5.798956408143191
999,0.0,6.300334785497509
1000,0.0,6.249921253322303
1001,0.0,6.527810411295776
1002,0.0,6.007116355025128
1003,0.0,6.7878804672238875
1004,0.0,5.945205565305608
1005,0.0,6.907714186323693
1006,0.0,5.010550112846185
1007,0.0,5.990339298851262
1008,0.0,6.198014790954003
1009,0.0,6.631667048559103
1010,0.0,5.932149444809126
1011,0.0,6.3861465714488075
1012,0.0,6.278387953977913
1013,0.0,6.8757816523320585
1014,0.0,0.0
1015,0.0,0.0
1016,0.0,5.871853618541586
1017,0.0,6.3676251746786745
1018,0.0,6.164472121658088
1019,0.0,0.0
1020,0.0,6.884363062656852
1021,0.0,6.608905501027771
1022,0.0,6.6880325221054235
1023,0.0,6.334226491346515
1024,0.0,0.0
1025,0.0,0.0
1026,0.0,7.177959392021217
1027,0.0,5.848561649596433
1028,0.0,0.0
1029,0.0,6.178344027008013
1030,0.0,5.941104277100168
1031,0.0,5.974281819667487
1032,0.0,6.57609441182535
1033,0.0,7.099011076975476
1034,0.0,5.904607904789802
1035,0.0,5.843895863636071
1036,0.0,6.453746459540337
1037,0.0,5.00948489012237
1038,0.0,6.1421080848264875
1039,0.0,6.613302687479291
1040,0.0,6.577839211323453
1041,0.0,6.007577525087228
1042,0.0,6.089125153013948
1043,0.0,6.10778672315836
1044,0.0,6.021269119196225
1045,0.0,5.87000161617295
1046,0.0,6.801101794446086
1047,0.0,0.0
1048,0.0,6.625847990624307
